Data file for DataLogger.;;
28/03/2016 22:20;1324.2;11.87
28/03/2016 22:25;1324.3;11.89
28/03/2016 22:30;1324.3;11.89
28/03/2016 22:35;1324.7;11.9
28/03/2016 22:40;1324.2;11.87
28/03/2016 22:45;1323.1;11.87
28/03/2016 22:50;1324.4;11.83
28/03/2016 22:55;1324.2;11.83
28/03/2016 23:00;1324.5;11.85
28/03/2016 23:05;1324.7;11.89
28/03/2016 23:10;1324.5;11.88
28/03/2016 23:15;1324.2;11.84
28/03/2016 23:20;1324.2;11.87
28/03/2016 23:25;1324.5;11.79
28/03/2016 23:30;1324.5;11.86
28/03/2016 23:35;1324.5;11.87
28/03/2016 23:40;1324.2;11.85
28/03/2016 23:45;1324.7;11.87
28/03/2016 23:50;1324.9;11.89
28/03/2016 23:55;1324.7;11.86
29/03/2016 0:00;1324.5;11.85
29/03/2016 0:05;1324.5;11.87
29/03/2016 0:10;1324.2;11.85
29/03/2016 0:15;1324.2;11.87
29/03/2016 0:20;1324.5;11.87
29/03/2016 0:25;1323.4;11.87
29/03/2016 0:30;1324.2;11.84
29/03/2016 0:35;1324.2;11.86
29/03/2016 0:40;1324.8;11.83
29/03/2016 0:45;1324.9;11.89
29/03/2016 0:50;1325.1;11.91
29/03/2016 0:55;1324.9;11.94
29/03/2016 1:00;1324.8;11.91
29/03/2016 1:05;1324.7;11.91
29/03/2016 1:10;1325.1;11.91
29/03/2016 1:15;1324.7;11.88
29/03/2016 1:20;1324.2;11.88
29/03/2016 1:25;1323.6;11.88
29/03/2016 1:30;1324.7;11.89
29/03/2016 1:35;1324.7;11.87
29/03/2016 1:40;1325.2;11.81
29/03/2016 1:45;1324.6;11.81
29/03/2016 1:50;1325;11.82
29/03/2016 1:55;1325.2;11.84
29/03/2016 2:00;1324.9;11.86
29/03/2016 2:05;1325.2;11.86
29/03/2016 2:10;1324.9;11.9
29/03/2016 2:15;1325.3;11.89
29/03/2016 2:20;1324.9;11.88
29/03/2016 2:25;1325.2;11.88
29/03/2016 2:30;1324.3;11.89
29/03/2016 2:35;1325.2;11.87
29/03/2016 2:40;1325.5;11.81
29/03/2016 2:45;1324.5;11.89
29/03/2016 2:50;1325.5;11.9
29/03/2016 2:55;1324.9;11.88
29/03/2016 3:00;1324.9;11.86
29/03/2016 3:05;1324.6;11.89
29/03/2016 3:10;1325.7;11.94
29/03/2016 3:15;1325.7;11.9
29/03/2016 3:20;1325.7;11.83
29/03/2016 3:25;1325.7;11.86
29/03/2016 3:30;1326.1;11.89
29/03/2016 3:35;1326.3;11.89
29/03/2016 3:40;1326.3;11.91
29/03/2016 3:45;1326.4;11.82
29/03/2016 3:50;1326.3;11.85
29/03/2016 3:55;1326.6;11.9
29/03/2016 4:00;1326;11.87
29/03/2016 4:05;1326.8;11.91
29/03/2016 4:10;1326.3;11.85
29/03/2016 4:15;1326.6;11.91
29/03/2016 4:20;1326.5;11.91
29/03/2016 4:25;1326.8;11.93
29/03/2016 4:30;1326.8;11.92
29/03/2016 4:35;1326.8;11.91
29/03/2016 4:40;1327.1;11.87
29/03/2016 4:45;1326.9;11.89
29/03/2016 4:50;1327.4;11.89
29/03/2016 4:55;1327.4;11.91
29/03/2016 5:00;1327.4;11.88
29/03/2016 5:05;1327.4;11.9
29/03/2016 5:10;1327.6;11.9
29/03/2016 5:15;1326.8;11.93
29/03/2016 5:20;1327.4;11.9
29/03/2016 5:25;1326;11.92
29/03/2016 5:30;1327.6;11.93
29/03/2016 5:35;1327.6;11.95
29/03/2016 5:40;1327.1;11.93
29/03/2016 5:45;1327.8;11.91
29/03/2016 5:50;1327.9;11.91
29/03/2016 5:55;1327.6;11.91
29/03/2016 6:00;1327.9;11.85
29/03/2016 6:05;1327.9;11.9
29/03/2016 6:10;1328.1;11.92
29/03/2016 6:15;1328.6;11.91
29/03/2016 6:20;1328.7;11.91
29/03/2016 6:25;1329.2;11.9
29/03/2016 6:30;1328.1;11.91
29/03/2016 6:35;1328.7;11.91
29/03/2016 6:40;1328.7;11.95
29/03/2016 6:45;1329.3;11.98
29/03/2016 6:50;1329.2;11.88
29/03/2016 6:55;1329.8;11.89
29/03/2016 7:00;1329.8;11.9
29/03/2016 7:05;1329.5;11.91
29/03/2016 7:10;1329.5;11.9
29/03/2016 7:15;1330;11.91
29/03/2016 7:20;1330.1;11.93
29/03/2016 7:25;1330.2;11.9
29/03/2016 7:30;1330.1;11.95
29/03/2016 7:35;1330.2;11.97
29/03/2016 7:40;1330.1;11.95
29/03/2016 7:45;1330.8;11.97
29/03/2016 7:50;1330.5;11.95
29/03/2016 7:55;1330.8;11.95
29/03/2016 8:00;1330.8;11.96
29/03/2016 8:05;1330.5;12.01
29/03/2016 8:10;1330.8;12.02
29/03/2016 8:15;1331;11.99
29/03/2016 8:20;1330.8;11.99
29/03/2016 8:25;1331.5;11.99
29/03/2016 8:30;1331.6;11.97
29/03/2016 8:35;1331.3;11.97
29/03/2016 8:40;1331.2;11.98
29/03/2016 8:45;1331.1;11.93
29/03/2016 8:50;1330.8;11.93
29/03/2016 8:55;1331.6;11.91
29/03/2016 9:00;1331.6;11.93
29/03/2016 9:05;1332;11.98
29/03/2016 9:10;1331.6;11.92
29/03/2016 9:15;1332.1;11.91
29/03/2016 9:20;1332;11.89
29/03/2016 9:25;1331.6;11.96
29/03/2016 9:30;1331.6;11.95
29/03/2016 9:35;1332.2;11.95
29/03/2016 9:40;1332.2;11.95
29/03/2016 9:45;1332.2;11.97
29/03/2016 9:50;1331.6;11.93
29/03/2016 9:55;1332;11.89
29/03/2016 10:00;1332.3;11.91
29/03/2016 10:05;1332.7;11.9
29/03/2016 10:10;1332.4;11.97
29/03/2016 10:15;1332.4;11.95
29/03/2016 10:20;1332.5;11.98
29/03/2016 10:25;1332.4;11.88
29/03/2016 10:30;1332;11.89
29/03/2016 10:35;1332.4;11.96
29/03/2016 10:40;1332.6;11.99
29/03/2016 10:45;1332.2;11.97
29/03/2016 10:50;1331.1;11.95
29/03/2016 10:55;1332.4;11.94
29/03/2016 11:00;1331.9;11.94
29/03/2016 11:05;1332.4;11.93
29/03/2016 11:10;1332.4;11.93
29/03/2016 11:15;1331.3;11.93
29/03/2016 11:20;1332.4;11.91
29/03/2016 11:25;1332.4;11.94
29/03/2016 11:30;1332.4;11.93
29/03/2016 11:35;1332.4;11.93
29/03/2016 11:40;1332.4;11.93
29/03/2016 11:45;1332.4;11.94
29/03/2016 11:50;1332.9;11.89
29/03/2016 11:55;1332.3;11.91
29/03/2016 12:00;1332.2;11.91
29/03/2016 12:05;1332.4;11.91
29/03/2016 12:10;1332.7;11.95
29/03/2016 12:15;1332.7;11.95
29/03/2016 12:20;1332.9;11.97
29/03/2016 12:25;1332.2;11.96
29/03/2016 12:30;1332.7;11.94
29/03/2016 12:35;1332.4;11.93
29/03/2016 12:40;1332.2;12.01
29/03/2016 12:45;1332.2;11.95
29/03/2016 12:50;1332.4;11.95
29/03/2016 12:55;1332.4;11.95
29/03/2016 13:00;1332.4;11.96
29/03/2016 13:05;1332.9;11.95
29/03/2016 13:10;1332.7;11.93
29/03/2016 13:15;1332.7;11.95
29/03/2016 13:20;1332.5;11.98
29/03/2016 13:25;1332.4;11.95
29/03/2016 13:30;1332.7;11.96
29/03/2016 13:35;1332.7;11.98
29/03/2016 13:40;1331.9;11.94
29/03/2016 13:45;1332.9;11.99
29/03/2016 13:50;1332.9;11.95
29/03/2016 13:55;1332.9;11.93
29/03/2016 14:00;1332.9;11.97
29/03/2016 14:05;1332.7;11.98
29/03/2016 14:10;1332.7;11.96
29/03/2016 14:15;1332.7;11.98
29/03/2016 14:20;1332.9;11.96
29/03/2016 14:25;1332.7;11.94
29/03/2016 14:30;1332.9;11.97
29/03/2016 14:35;1332.7;11.95
29/03/2016 14:40;1332.2;11.93
29/03/2016 14:45;1332.7;11.93
29/03/2016 14:50;1332.7;11.98
29/03/2016 14:55;1332.7;11.94
29/03/2016 15:00;1333.1;11.91
29/03/2016 15:05;1332.7;11.94
29/03/2016 15:10;1332.4;11.95
29/03/2016 15:15;1332.7;11.92
29/03/2016 15:20;1332.4;11.95
29/03/2016 15:25;1332.9;11.93
29/03/2016 15:30;1332.9;11.99
29/03/2016 15:35;1333.2;12.01
29/03/2016 15:40;1332.7;11.99
29/03/2016 15:45;1332.7;11.99
29/03/2016 15:50;1332.7;11.99
29/03/2016 15:55;1333.2;12.02
29/03/2016 16:00;1332.7;11.99
29/03/2016 16:05;1333.4;11.99
29/03/2016 16:10;1333.2;11.97
29/03/2016 16:15;1333.2;11.95
29/03/2016 16:20;1333.4;11.95
29/03/2016 16:25;1333.2;11.97
29/03/2016 16:30;1333.4;12
29/03/2016 16:35;1333.4;11.93
29/03/2016 16:40;1333.7;11.92
29/03/2016 16:45;1333.7;11.97
29/03/2016 16:50;1333.7;11.9
29/03/2016 16:55;1332.4;11.93
29/03/2016 17:00;1333.7;11.95
29/03/2016 17:05;1333.7;11.89
29/03/2016 17:10;1333.4;11.99
29/03/2016 17:15;1332.4;12.03
29/03/2016 17:20;1334;12.02
29/03/2016 17:25;1333.7;12.01
29/03/2016 17:30;1333.7;12.02
29/03/2016 17:35;1334.2;11.99
29/03/2016 17:40;1333.7;11.99
29/03/2016 17:45;1334.3;12
29/03/2016 17:50;1334;11.97
29/03/2016 17:55;1334.3;11.97
29/03/2016 18:00;1333.4;11.94
29/03/2016 18:05;1333.4;11.92
29/03/2016 18:10;1334.3;11.94
29/03/2016 18:15;1334.3;11.99
29/03/2016 18:20;1334;11.95
29/03/2016 18:25;1334.3;11.94
29/03/2016 18:30;1334.3;11.91
29/03/2016 18:35;1334;11.95
29/03/2016 18:40;1333.7;11.97
29/03/2016 18:45;1334;11.95
29/03/2016 18:50;1334.5;11.93
29/03/2016 18:55;1334.5;11.99
29/03/2016 19:00;1334.3;11.93
29/03/2016 19:05;1334.7;11.99
29/03/2016 19:10;1334.5;11.99
29/03/2016 19:15;1334.5;11.99
29/03/2016 19:20;1334.3;12.03
29/03/2016 19:25;1334.8;12.01
29/03/2016 19:30;1334.3;11.95
29/03/2016 19:35;1334.8;11.95
29/03/2016 19:40;1334.8;11.96
29/03/2016 19:45;1334.8;11.96
29/03/2016 19:50;1334.5;12.01
29/03/2016 19:55;1334.3;12.03
29/03/2016 20:00;1334.3;12.01
29/03/2016 20:05;1334.4;11.98
29/03/2016 20:10;1334.6;11.98
29/03/2016 20:15;1334.3;12.01
29/03/2016 20:20;1334;12.03
29/03/2016 20:25;1334.1;11.98
29/03/2016 20:30;1334.3;11.94
29/03/2016 20:35;1334.3;11.97
29/03/2016 20:40;1334.5;11.97
29/03/2016 20:45;1333.4;11.96
29/03/2016 20:50;1333.9;11.99
29/03/2016 20:55;1333.7;11.93
29/03/2016 21:00;1334;11.96
29/03/2016 21:05;1334.3;11.97
29/03/2016 21:10;1334;11.96
29/03/2016 21:15;1334;11.95
29/03/2016 21:20;1334.3;11.9
29/03/2016 21:25;1334;11.87
29/03/2016 21:30;1333.7;11.97
29/03/2016 21:35;1333.7;12.03
29/03/2016 21:40;1333.4;12.06
29/03/2016 21:45;1333.4;12.09
29/03/2016 21:50;1334;12.06
29/03/2016 21:55;1333.4;12.07
29/03/2016 22:00;1333.7;12.01
29/03/2016 22:05;1333.7;12.01
29/03/2016 22:10;1333.7;12.01
29/03/2016 22:15;1333.7;11.99
29/03/2016 22:20;1332.4;11.95
29/03/2016 22:25;1333.7;11.97
29/03/2016 22:30;1333.5;11.98
29/03/2016 22:35;1333.4;11.99
29/03/2016 22:40;1333.2;11.99
29/03/2016 22:45;1333.2;11.99
29/03/2016 22:50;1333.4;11.97
29/03/2016 22:55;1332.9;11.95
29/03/2016 23:00;1332.9;11.95
29/03/2016 23:05;1332.4;11.93
29/03/2016 23:10;1332.9;11.95
29/03/2016 23:15;1332.4;11.95
29/03/2016 23:20;1332.7;11.89
29/03/2016 23:25;1332.9;11.92
29/03/2016 23:30;1332.7;11.92
29/03/2016 23:35;1332.9;11.92
29/03/2016 23:40;1332.7;11.93
29/03/2016 23:45;1331.6;11.94
29/03/2016 23:50;1332.4;12
29/03/2016 23:55;1332.4;11.95
30/03/2016 0:00;1332.2;11.93
30/03/2016 0:05;1331.9;11.95
30/03/2016 0:10;1332.7;11.97
30/03/2016 0:15;1332.4;11.93
30/03/2016 0:20;1332.2;11.94
30/03/2016 0:25;1332.2;11.95
30/03/2016 0:30;1331.9;12.01
30/03/2016 0:35;1332.4;11.99
30/03/2016 0:40;1332.2;11.94
30/03/2016 0:45;1332.2;11.97
30/03/2016 0:50;1332.4;11.95
30/03/2016 0:55;1332.4;11.85
30/03/2016 1:00;1332.4;11.95
30/03/2016 1:05;1332.2;11.96
30/03/2016 1:10;1332.4;11.96
30/03/2016 1:15;1332.4;11.96
30/03/2016 1:20;1332.1;11.91
30/03/2016 1:25;1332.4;11.96
30/03/2016 1:30;1332.4;11.95
30/03/2016 1:35;1332.2;11.94
30/03/2016 1:40;1332.4;11.95
30/03/2016 1:45;1331.9;11.95
30/03/2016 1:50;1332.4;11.97
30/03/2016 1:55;1332.4;12.01
30/03/2016 2:00;1332.4;11.97
30/03/2016 2:05;1332.2;11.97
30/03/2016 2:10;1330.8;11.96
30/03/2016 2:15;1331.9;11.93
30/03/2016 2:20;1332.2;11.97
30/03/2016 2:25;1331.6;11.92
30/03/2016 2:30;1331.9;11.96
30/03/2016 2:35;1331.9;11.94
30/03/2016 2:40;1331.9;11.93
30/03/2016 2:45;1331.6;11.93
30/03/2016 2:50;1331.6;11.85
30/03/2016 2:55;1331.6;11.96
30/03/2016 3:00;1331.6;11.97
30/03/2016 3:05;1331.9;12.01
30/03/2016 3:10;1332.1;11.99
30/03/2016 3:15;1332.1;11.99
30/03/2016 3:20;1331.9;11.97
30/03/2016 3:25;1331.9;11.93
30/03/2016 3:30;1331.3;11.96
30/03/2016 3:35;1331.9;11.99
30/03/2016 3:40;1332;11.98
30/03/2016 3:45;1331.9;11.95
30/03/2016 3:50;1331.6;11.92
30/03/2016 3:55;1331.9;11.93
30/03/2016 4:00;1331.9;11.93
30/03/2016 4:05;1331.6;11.95
30/03/2016 4:10;1331.6;11.95
30/03/2016 4:15;1331.6;11.94
30/03/2016 4:20;1331.9;11.9
30/03/2016 4:25;1331.9;11.88
30/03/2016 4:30;1331.9;11.94
30/03/2016 4:35;1331.9;12
30/03/2016 4:40;1332.2;11.95
30/03/2016 4:45;1332.2;11.91
30/03/2016 4:50;1332.2;11.92
30/03/2016 4:55;1331.9;11.9
30/03/2016 5:00;1331.1;11.92
30/03/2016 5:05;1332.4;11.93
30/03/2016 5:10;1332.2;11.95
30/03/2016 5:15;1331.6;11.94
30/03/2016 5:20;1332.4;11.95
30/03/2016 5:25;1331.6;11.96
30/03/2016 5:30;1332.2;11.94
30/03/2016 5:35;1332.7;11.97
30/03/2016 5:40;1332.7;11.97
30/03/2016 5:45;1332.4;11.93
30/03/2016 5:50;1332.2;11.93
30/03/2016 5:55;1332.4;11.97
30/03/2016 6:00;1332.4;11.93
30/03/2016 6:05;1332.4;11.96
30/03/2016 6:10;1332.2;11.95
30/03/2016 6:15;1332.4;11.97
30/03/2016 6:20;1332.7;11.93
30/03/2016 6:25;1332.7;11.96
30/03/2016 6:30;1332.4;11.99
30/03/2016 6:35;1333.1;11.99
30/03/2016 6:40;1333.2;11.94
30/03/2016 6:45;1333.2;11.93
30/03/2016 6:50;1333.2;11.97
30/03/2016 6:55;1332.4;11.93
30/03/2016 7:00;1332.9;11.95
30/03/2016 7:05;1333.4;11.95
30/03/2016 7:10;1333.7;11.97
30/03/2016 7:15;1332.7;11.97
30/03/2016 7:20;1333.9;11.99
30/03/2016 7:25;1334;11.96
30/03/2016 7:30;1334;11.93
30/03/2016 7:35;1334.3;11.97
30/03/2016 7:40;1333.7;11.93
30/03/2016 7:45;1333.1;11.91
30/03/2016 7:50;1334.3;11.93
30/03/2016 7:55;1333.4;11.95
30/03/2016 8:00;1333.8;11.98
30/03/2016 8:05;1334;11.93
30/03/2016 8:10;1334;11.95
30/03/2016 8:15;1334.3;11.97
30/03/2016 8:20;1334.3;11.89
30/03/2016 8:25;1334.5;11.9
30/03/2016 8:30;1334;11.93
30/03/2016 8:35;1334.3;11.97
30/03/2016 8:40;1334.6;11.89
30/03/2016 8:45;1334.4;11.89
30/03/2016 8:50;1334.6;11.89
30/03/2016 8:55;1334.3;11.93
30/03/2016 9:00;1334.3;11.94
30/03/2016 9:05;1334.3;11.96
30/03/2016 9:10;1334.3;11.94
30/03/2016 9:15;1334.5;11.95
30/03/2016 9:20;1334.5;11.97
30/03/2016 9:25;1334.8;11.97
30/03/2016 9:30;1334.3;11.95
30/03/2016 9:35;1334.2;11.91
30/03/2016 9:40;1334.5;11.93
30/03/2016 9:45;1335.1;11.9
30/03/2016 9:50;1334.3;11.92
30/03/2016 9:55;1334.3;11.9
30/03/2016 10:00;1334.3;11.93
30/03/2016 10:05;1334.5;11.97
30/03/2016 10:10;1334.7;11.99
30/03/2016 10:15;1334.8;11.95
30/03/2016 10:20;1334.8;11.97
30/03/2016 10:25;1335;11.99
30/03/2016 10:30;1334.5;11.97
30/03/2016 10:35;1334.8;11.95
30/03/2016 10:40;1334.8;11.93
30/03/2016 10:45;1334.5;11.96
30/03/2016 10:50;1334.3;11.94
30/03/2016 10:55;1334.5;11.93
30/03/2016 11:00;1334.8;11.93
30/03/2016 11:05;1334.3;11.92
30/03/2016 11:10;1334.6;11.89
30/03/2016 11:15;1334.7;11.91
30/03/2016 11:20;1334.3;11.95
30/03/2016 11:25;1334.3;11.93
30/03/2016 11:30;1334.3;11.95
30/03/2016 11:35;1334;11.95
30/03/2016 11:40;1334.3;11.95
30/03/2016 11:45;1334.3;11.95
30/03/2016 11:50;1334.3;11.93
30/03/2016 11:55;1334.5;11.9
30/03/2016 12:00;1333.7;11.95
30/03/2016 12:05;1333.6;11.99
30/03/2016 12:10;1334;11.93
30/03/2016 12:15;1334.3;11.9
30/03/2016 12:20;1334;11.92
30/03/2016 12:25;1334;11.87
30/03/2016 12:30;1334.1;11.89
30/03/2016 12:35;1334;11.87
30/03/2016 12:40;1334.2;11.91
30/03/2016 12:45;1333.4;11.91
30/03/2016 12:50;1334.3;11.95
30/03/2016 12:55;1334.3;11.95
30/03/2016 13:00;1333.7;11.97
30/03/2016 13:05;1334;11.93
30/03/2016 13:10;1334.3;11.97
30/03/2016 13:15;1332.7;11.98
30/03/2016 13:20;1333.7;11.93
30/03/2016 13:25;1334;11.94
30/03/2016 13:30;1334.2;11.99
30/03/2016 13:35;1333.4;11.99
30/03/2016 13:40;1333.5;11.98
30/03/2016 13:45;1332.9;11.93
30/03/2016 13:50;1333.2;11.87
30/03/2016 13:55;1333.4;11.89
30/03/2016 14:00;1333.7;11.95
30/03/2016 14:05;1333.7;11.93
30/03/2016 14:10;1333.2;11.95
30/03/2016 14:15;1332.9;11.95
30/03/2016 14:20;1333.4;11.97
30/03/2016 14:25;1333.2;11.93
30/03/2016 14:30;1332.9;11.93
30/03/2016 14:35;1333.2;11.95
30/03/2016 14:40;1333.7;11.92
30/03/2016 14:45;1333.2;11.93
30/03/2016 14:50;1333.4;11.95
30/03/2016 14:55;1333.4;11.94
30/03/2016 15:00;1333.4;11.97
30/03/2016 15:05;1333.6;11.91
30/03/2016 15:10;1333.4;11.95
30/03/2016 15:15;1333.4;11.93
30/03/2016 15:20;1332.9;11.91
30/03/2016 15:25;1333.7;11.9
30/03/2016 15:30;1333.4;11.93
30/03/2016 15:35;1333.4;11.94
30/03/2016 15:40;1333.4;11.94
30/03/2016 15:45;1333.4;11.94
30/03/2016 15:50;1333.2;11.93
30/03/2016 15:55;1333.4;11.92
30/03/2016 16:00;1332.9;11.93
30/03/2016 16:05;1333.7;11.92
30/03/2016 16:10;1333.2;11.91
30/03/2016 16:15;1333.4;11.91
30/03/2016 16:20;1333.9;11.91
30/03/2016 16:25;1333.4;11.95
30/03/2016 16:30;1333.4;11.93
30/03/2016 16:35;1333.4;11.9
30/03/2016 16:40;1333.4;11.87
30/03/2016 16:45;1333.6;11.91
30/03/2016 16:50;1333.4;11.93
30/03/2016 16:55;1333.1;11.91
30/03/2016 17:00;1333.4;11.89
30/03/2016 17:05;1333.2;11.95
30/03/2016 17:10;1333.2;11.92
30/03/2016 17:15;1332.2;11.92
30/03/2016 17:20;1333.2;11.89
30/03/2016 17:25;1333.2;11.87
30/03/2016 17:30;1334;11.89
30/03/2016 17:35;1334;11.9
30/03/2016 17:40;1333.7;11.92
30/03/2016 17:45;1333.7;11.92
30/03/2016 17:50;1333.7;11.87
30/03/2016 17:55;1334.2;11.91
30/03/2016 18:00;1333.7;11.93
30/03/2016 18:05;1334;11.92
30/03/2016 18:10;1334;11.93
30/03/2016 18:15;1334.3;11.91
30/03/2016 18:20;1334.3;11.93
30/03/2016 18:25;1334.5;11.97
30/03/2016 18:30;1334.5;11.9
30/03/2016 18:35;1334.3;11.92
30/03/2016 18:40;1334.5;11.92
30/03/2016 18:45;1334.7;11.91
30/03/2016 18:50;1334.3;11.92
30/03/2016 18:55;1334.3;11.93
30/03/2016 19:00;1334.5;11.94
30/03/2016 19:05;1334.3;11.92
30/03/2016 19:10;1334.3;11.87
30/03/2016 19:15;1334.5;11.93
30/03/2016 19:20;1334.3;11.96
30/03/2016 19:25;1334.8;11.95
30/03/2016 19:30;1334.7;11.91
30/03/2016 19:35;1334.5;11.91
30/03/2016 19:40;1334.5;11.94
30/03/2016 19:45;1334.3;11.93
30/03/2016 19:50;1334.8;11.92
30/03/2016 19:55;1333.4;11.93
30/03/2016 20:00;1334.5;11.91
30/03/2016 20:05;1335.1;11.95
30/03/2016 20:10;1335.1;11.93
30/03/2016 20:15;1335.1;11.93
30/03/2016 20:20;1335.4;11.91
30/03/2016 20:25;1334.8;11.92
30/03/2016 20:30;1335.4;11.92
30/03/2016 20:35;1335.1;11.95
30/03/2016 20:40;1334.5;11.95
30/03/2016 20:45;1334.3;11.95
30/03/2016 20:50;1334.8;11.94
30/03/2016 20:55;1335.1;11.93
30/03/2016 21:00;1334.8;11.95
30/03/2016 21:05;1335.4;11.9
30/03/2016 21:10;1335.1;11.91
30/03/2016 21:15;1335.6;11.91
30/03/2016 21:20;1334.8;11.93
30/03/2016 21:25;1335.4;11.93
30/03/2016 21:30;1335.1;11.97
30/03/2016 21:35;1335.6;11.97
30/03/2016 21:40;1335.8;11.97
30/03/2016 21:45;1335.4;11.95
30/03/2016 21:50;1335.6;11.99
30/03/2016 21:55;1335.6;11.97
30/03/2016 22:00;1335.4;11.93
30/03/2016 22:05;1335.6;11.92
30/03/2016 22:10;1335.6;11.93
30/03/2016 22:15;1335.4;11.86
30/03/2016 22:20;1335.4;11.93
30/03/2016 22:25;1335.4;11.95
30/03/2016 22:30;1335.6;11.9
30/03/2016 22:35;1335.4;11.93
30/03/2016 22:40;1335.7;11.91
30/03/2016 22:45;1335.6;11.93
30/03/2016 22:50;1335.1;11.93
30/03/2016 22:55;1335.4;11.92
30/03/2016 23:00;1335.4;11.93
30/03/2016 23:05;1335.4;11.91
30/03/2016 23:10;1335.4;11.84
30/03/2016 23:15;1335.4;11.9
30/03/2016 23:20;1335.8;11.89
30/03/2016 23:25;1335.4;11.89
30/03/2016 23:30;1335.8;11.92
30/03/2016 23:35;1335.1;11.93
30/03/2016 23:40;1335.6;11.93
30/03/2016 23:45;1335.8;11.93
30/03/2016 23:50;1334.3;11.93
30/03/2016 23:55;1335.4;11.93
31/03/2016 0:00;1335.3;11.91
31/03/2016 0:05;1335.7;11.91
31/03/2016 0:10;1334.8;11.93
31/03/2016 0:15;1335.4;11.87
31/03/2016 0:20;1335.6;11.9
31/03/2016 0:25;1335.6;11.91
31/03/2016 0:30;1335.4;11.89
31/03/2016 0:35;1335.6;11.91
31/03/2016 0:40;1335.4;11.94
31/03/2016 0:45;1335.4;11.93
31/03/2016 0:50;1335.4;11.91
31/03/2016 0:55;1335.4;11.93
31/03/2016 1:00;1335.4;11.94
31/03/2016 1:05;1335.1;11.93
31/03/2016 1:10;1335.1;11.97
31/03/2016 1:15;1335.1;11.95
31/03/2016 1:20;1334.5;11.91
31/03/2016 1:25;1335.4;11.9
31/03/2016 1:30;1334.7;11.91
31/03/2016 1:35;1335.1;11.9
31/03/2016 1:40;1335.1;11.85
31/03/2016 1:45;1335.1;11.89
31/03/2016 1:50;1335.1;11.91
31/03/2016 1:55;1334.8;11.92
31/03/2016 2:00;1334.8;11.9
31/03/2016 2:05;1334;11.87
31/03/2016 2:10;1334.8;11.87
31/03/2016 2:15;1334.5;11.91
31/03/2016 2:20;1334.5;11.93
31/03/2016 2:25;1334.7;11.91
31/03/2016 2:30;1334;11.95
31/03/2016 2:35;1334.6;11.89
31/03/2016 2:40;1333.6;11.91
31/03/2016 2:45;1334.4;11.89
31/03/2016 2:50;1335.1;11.97
31/03/2016 2:55;1334;11.92
31/03/2016 3:00;1334.5;11.94
31/03/2016 3:05;1334.5;11.92
31/03/2016 3:10;1333.2;11.91
31/03/2016 3:15;1334;11.91
31/03/2016 3:20;1334.7;11.91
31/03/2016 3:25;1334.7;11.91
31/03/2016 3:30;1334.5;11.87
31/03/2016 3:35;1334.5;11.89
31/03/2016 3:40;1333.7;11.86
31/03/2016 3:45;1334.5;11.89
31/03/2016 3:50;1334.5;11.89
31/03/2016 3:55;1334.3;11.9
31/03/2016 4:00;1334.1;11.89
31/03/2016 4:05;1333.7;11.89
31/03/2016 4:10;1332.7;11.92
31/03/2016 4:15;1333.7;11.9
31/03/2016 4:20;1333.4;11.9
31/03/2016 4:25;1334;11.91
31/03/2016 4:30;1334;11.92
31/03/2016 4:35;1333.6;11.91
31/03/2016 4:40;1333.2;11.95
31/03/2016 4:45;1333.7;11.91
31/03/2016 4:50;1333.7;11.86
31/03/2016 4:55;1334;11.89
31/03/2016 5:00;1333.2;11.85
31/03/2016 5:05;1333.5;11.89
31/03/2016 5:10;1334;11.95
31/03/2016 5:15;1333.4;11.94
31/03/2016 5:20;1333.7;11.92
31/03/2016 5:25;1334;11.9
31/03/2016 5:30;1334;11.95
31/03/2016 5:35;1334;11.96
31/03/2016 5:40;1334;11.93
31/03/2016 5:45;1334.1;11.89
31/03/2016 5:50;1334.3;11.9
31/03/2016 5:55;1334.3;11.9
31/03/2016 6:00;1333.4;11.96
31/03/2016 6:05;1333.7;11.92
31/03/2016 6:10;1334.2;11.91
31/03/2016 6:15;1334.3;11.88
31/03/2016 6:20;1334.5;11.86
31/03/2016 6:25;1334;11.87
31/03/2016 6:30;1334.3;11.93
31/03/2016 6:35;1333.9;11.91
31/03/2016 6:40;1333.7;11.91
31/03/2016 6:45;1334.8;11.87
31/03/2016 6:50;1334.8;11.88
31/03/2016 6:55;1334.5;11.84
31/03/2016 7:00;1334.5;11.92
31/03/2016 7:05;1334.3;11.88
31/03/2016 7:10;1334.8;11.89
31/03/2016 7:15;1335.1;11.85
31/03/2016 7:20;1335.1;11.87
31/03/2016 7:25;1334.8;11.86
31/03/2016 7:30;1334.8;11.78
31/03/2016 7:35;1335.2;11.89
31/03/2016 7:40;1334.5;11.87
31/03/2016 7:45;1335.1;11.87
31/03/2016 7:50;1334.8;11.84
31/03/2016 7:55;1335.4;11.89
31/03/2016 8:00;1335.4;11.89
31/03/2016 8:05;1335.4;11.89
31/03/2016 8:10;1335.1;11.88
31/03/2016 8:15;1335.6;11.91
31/03/2016 8:20;1335.4;11.89
31/03/2016 8:25;1334.8;11.87
31/03/2016 8:30;1335.9;11.89
31/03/2016 8:35;1335.6;11.87
31/03/2016 8:40;1335.1;11.88
31/03/2016 8:45;1335.6;11.87
31/03/2016 8:50;1335.4;11.89
31/03/2016 8:55;1335.4;11.87
