Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 19/05/2016
TIME       : 12:57:22
FILENAME   : vei_t8320_160519125721_T8320.CSV
CREATED BY : SWS Diver-Office 5.0.25.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Mini-Diver=14
  Status                  =Started =0
  Serial number           =BB00-T8320  214.
  Instrument number       =                    
                          =0
  Location                =vei_t8320
  Sample period           =M05
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.0     cm
  Range                   =750.0     cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Series settings]
  Serial number           =BB00-T8320  214.
  Instrument number       =                    
  Location                =vei_t8320
  Sample period           =00 00:05:00 0
  Sample method           =T   
  Start date / time       =00:00:12 23/03/16
  End date / time         =00:55:11 19/05/16
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.0     cm
  Range                   =750.0     cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Data]
16416
Date/time;Druk[cm];Temperatuur[°C]
2016/03/30 20:35:00;1031.7;10.17
2016/03/30 20:40:00;1031.7;10.17
2016/03/30 20:45:00;1031.7;10.17
2016/03/30 20:50:00;1031.7;10.17
2016/03/30 20:55:00;1031.9;10.18
2016/03/30 21:00:00;1031.9;10.18
2016/03/30 21:05:00;1031.9;10.17
2016/03/30 21:10:00;1031.9;10.18
2016/03/30 21:15:00;1032.0;10.17
2016/03/30 21:20:00;1032.0;10.18
2016/03/30 21:25:00;1032.0;10.18
2016/03/30 21:30:00;1032.0;10.18
2016/03/30 21:35:00;1032.2;10.18
2016/03/30 21:40:00;1032.2;10.18
2016/03/30 21:45:00;1032.0;10.18
2016/03/30 21:50:00;1032.2;10.18
2016/03/30 21:55:00;1032.0;10.18
2016/03/30 22:00:00;1032.0;10.18
2016/03/30 22:05:00;1032.0;10.18
2016/03/30 22:10:00;1032.2;10.18
2016/03/30 22:15:00;1032.0;10.18
2016/03/30 22:20:00;1032.2;10.18
2016/03/30 22:25:00;1032.2;10.18
2016/03/30 22:30:00;1032.2;10.18
2016/03/30 22:35:00;1032.2;10.18
2016/03/30 22:40:00;1032.4;10.18
2016/03/30 22:45:00;1032.2;10.18
2016/03/30 22:50:00;1032.1;10.19
2016/03/30 22:55:00;1032.1;10.19
2016/03/30 23:00:00;1032.1;10.19
2016/03/30 23:05:00;1032.2;10.19
2016/03/30 23:10:00;1032.2;10.19
2016/03/30 23:15:00;1032.2;10.19
2016/03/30 23:20:00;1032.2;10.19
2016/03/30 23:25:00;1032.4;10.19
2016/03/30 23:30:00;1032.4;10.20
2016/03/30 23:35:00;1032.2;10.19
2016/03/30 23:40:00;1032.4;10.20
2016/03/30 23:45:00;1032.4;10.20
2016/03/30 23:50:00;1032.4;10.20
2016/03/30 23:55:00;1032.4;10.20
2016/03/31 00:00:00;1032.4;10.20
2016/03/31 00:05:00;1032.4;10.20
2016/03/31 00:10:00;1032.4;10.20
2016/03/31 00:15:00;1032.4;10.20
2016/03/31 00:20:00;1032.5;10.20
2016/03/31 00:25:00;1032.5;10.20
2016/03/31 00:30:00;1032.4;10.20
2016/03/31 00:35:00;1032.4;10.20
2016/03/31 00:40:00;1032.4;10.20
2016/03/31 00:45:00;1032.5;10.20
2016/03/31 00:50:00;1032.7;10.20
2016/03/31 00:55:00;1032.5;10.20
2016/03/31 01:00:00;1032.4;10.21
2016/03/31 01:05:00;1032.5;10.21
2016/03/31 01:10:00;1032.5;10.21
2016/03/31 01:15:00;1032.5;10.21
2016/03/31 01:20:00;1032.5;10.21
2016/03/31 01:25:00;1032.2;10.22
2016/03/31 01:30:00;1032.4;10.22
2016/03/31 01:35:00;1032.4;10.22
2016/03/31 01:40:00;1032.4;10.22
2016/03/31 01:45:00;1032.4;10.22
2016/03/31 01:50:00;1032.7;10.22
2016/03/31 01:55:00;1032.5;10.22
2016/03/31 02:00:00;1032.7;10.22
2016/03/31 02:05:00;1032.7;10.22
2016/03/31 02:10:00;1032.7;10.22
2016/03/31 02:15:00;1032.5;10.22
2016/03/31 02:20:00;1032.7;10.22
2016/03/31 02:25:00;1032.5;10.22
2016/03/31 02:30:00;1032.7;10.23
2016/03/31 02:35:00;1032.7;10.23
2016/03/31 02:40:00;1032.7;10.23
2016/03/31 02:45:00;1032.7;10.23
2016/03/31 02:50:00;1032.5;10.23
2016/03/31 02:55:00;1032.5;10.23
2016/03/31 03:00:00;1032.7;10.24
2016/03/31 03:05:00;1032.5;10.24
2016/03/31 03:10:00;1032.5;10.24
2016/03/31 03:15:00;1032.5;10.24
2016/03/31 03:20:00;1032.5;10.24
2016/03/31 03:25:00;1032.5;10.24
2016/03/31 03:30:00;1032.5;10.24
2016/03/31 03:35:00;1032.7;10.24
2016/03/31 03:40:00;1032.4;10.24
2016/03/31 03:45:00;1032.4;10.24
2016/03/31 03:50:00;1032.5;10.24
2016/03/31 03:55:00;1032.5;10.24
2016/03/31 04:00:00;1032.4;10.24
2016/03/31 04:05:00;1032.2;10.25
2016/03/31 04:10:00;1032.2;10.25
2016/03/31 04:15:00;1032.2;10.25
2016/03/31 04:20:00;1032.2;10.25
2016/03/31 04:25:00;1032.4;10.25
2016/03/31 04:30:00;1032.4;10.25
2016/03/31 04:35:00;1032.5;10.26
2016/03/31 04:40:00;1032.4;10.26
2016/03/31 04:45:00;1032.4;10.26
2016/03/31 04:50:00;1032.4;10.26
2016/03/31 04:55:00;1032.5;10.26
2016/03/31 05:00:00;1032.7;10.26
2016/03/31 05:05:00;1032.4;10.26
2016/03/31 05:10:00;1032.4;10.26
2016/03/31 05:15:00;1032.4;10.26
2016/03/31 05:20:00;1032.4;10.26
2016/03/31 05:25:00;1032.4;10.26
2016/03/31 05:30:00;1032.4;10.26
2016/03/31 05:35:00;1032.4;10.27
2016/03/31 05:40:00;1032.4;10.26
2016/03/31 05:45:00;1032.4;10.27
2016/03/31 05:50:00;1032.4;10.27
2016/03/31 05:55:00;1032.4;10.27
2016/03/31 06:00:00;1032.5;10.27
2016/03/31 06:05:00;1032.2;10.28
2016/03/31 06:10:00;1032.4;10.28
2016/03/31 06:15:00;1032.4;10.28
2016/03/31 06:20:00;1032.6;10.28
2016/03/31 06:25:00;1032.6;10.28
2016/03/31 06:30:00;1032.4;10.28
2016/03/31 06:35:00;1032.6;10.28
2016/03/31 06:40:00;1032.7;10.28
2016/03/31 06:45:00;1032.9;10.28
2016/03/31 06:50:00;1032.9;10.28
2016/03/31 06:55:00;1032.9;10.28
2016/03/31 07:00:00;1032.9;10.28
2016/03/31 07:05:00;1032.9;10.28
2016/03/31 07:10:00;1033.0;10.29
2016/03/31 07:15:00;1033.0;10.28
2016/03/31 07:20:00;1033.0;10.29
2016/03/31 07:25:00;1033.0;10.28
2016/03/31 07:30:00;1033.0;10.29
2016/03/31 07:35:00;1033.2;10.29
2016/03/31 07:40:00;1033.4;10.29
2016/03/31 07:45:00;1033.4;10.30
2016/03/31 07:50:00;1033.4;10.30
2016/03/31 07:55:00;1033.4;10.30
2016/03/31 08:00:00;1033.4;10.30
2016/03/31 08:05:00;1033.5;10.30
2016/03/31 08:10:00;1033.7;10.30
2016/03/31 08:15:00;1033.5;10.30
2016/03/31 08:20:00;1033.4;10.30
2016/03/31 08:25:00;1033.5;10.30
2016/03/31 08:30:00;1033.4;10.30
2016/03/31 08:35:00;1033.4;10.30
2016/03/31 08:40:00;1033.4;10.30
2016/03/31 08:45:00;1033.5;10.30
2016/03/31 08:50:00;1033.5;10.30
2016/03/31 08:55:00;1033.5;10.30
2016/03/31 09:00:00;1033.7;10.30
2016/03/31 09:05:00;1033.6;10.31
2016/03/31 09:10:00;1033.7;10.31
2016/03/31 09:15:00;1033.7;10.31
2016/03/31 09:20:00;1033.9;10.31
2016/03/31 09:25:00;1033.7;10.31
2016/03/31 09:30:00;1033.7;10.31
2016/03/31 09:35:00;1033.9;10.31
2016/03/31 09:40:00;1033.7;10.31
2016/03/31 09:45:00;1033.9;10.31
2016/03/31 09:50:00;1034.0;10.32
2016/03/31 09:55:00;1034.0;10.32
2016/03/31 10:00:00;1034.2;10.32
2016/03/31 10:05:00;1033.8;10.32
2016/03/31 10:10:00;1033.8;10.32
2016/03/31 10:15:00;1034.0;10.32
2016/03/31 10:20:00;1033.8;10.32
2016/03/31 10:25:00;1034.0;10.32
2016/03/31 10:30:00;1034.0;10.32
2016/03/31 10:35:00;1034.2;10.32
2016/03/31 10:40:00;1034.0;10.32
2016/03/31 10:45:00;1034.2;10.32
2016/03/31 10:50:00;1034.3;10.32
2016/03/31 10:55:00;1034.3;10.32
2016/03/31 11:00:00;1034.2;10.32
2016/03/31 11:05:00;1034.3;10.32
2016/03/31 11:10:00;1034.2;10.32
2016/03/31 11:15:00;1034.2;10.32
2016/03/31 11:20:00;1034.3;10.32
2016/03/31 11:25:00;1034.3;10.33
2016/03/31 11:30:00;1034.5;10.32
2016/03/31 11:35:00;1034.3;10.33
2016/03/31 11:40:00;1034.5;10.33
2016/03/31 11:45:00;1034.5;10.33
2016/03/31 11:50:00;1034.5;10.33
2016/03/31 11:55:00;1034.5;10.33
2016/03/31 12:00:00;1034.5;10.33
2016/03/31 12:05:00;1034.5;10.33
2016/03/31 12:10:00;1034.5;10.33
2016/03/31 12:15:00;1034.3;10.33
2016/03/31 12:20:00;1034.2;10.33
2016/03/31 12:25:00;1034.2;10.33
2016/03/31 12:30:00;1033.8;10.34
2016/03/31 12:35:00;1034.2;10.34
2016/03/31 12:40:00;1034.2;10.34
2016/03/31 12:45:00;1034.2;10.34
2016/03/31 12:50:00;1034.0;10.34
2016/03/31 12:55:00;1033.8;10.34
2016/03/31 13:00:00;1034.0;10.34
2016/03/31 13:05:00;1034.0;10.34
2016/03/31 13:10:00;1034.0;10.34
2016/03/31 13:15:00;1034.0;10.34
2016/03/31 13:20:00;1034.0;10.34
2016/03/31 13:25:00;1034.0;10.34
2016/03/31 13:30:00;1033.8;10.34
2016/03/31 13:35:00;1033.8;10.34
2016/03/31 13:40:00;1033.8;10.34
2016/03/31 13:45:00;1034.0;10.34
2016/03/31 13:50:00;1034.0;10.34
2016/03/31 13:55:00;1034.0;10.34
2016/03/31 14:00:00;1034.2;10.34
2016/03/31 14:05:00;1034.0;10.34
2016/03/31 14:10:00;1034.0;10.34
2016/03/31 14:15:00;1034.0;10.34
2016/03/31 14:20:00;1034.0;10.34
2016/03/31 14:25:00;1034.0;10.34
2016/03/31 14:30:00;1034.2;10.34
2016/03/31 14:35:00;1034.0;10.34
2016/03/31 14:40:00;1033.8;10.34
2016/03/31 14:45:00;1033.8;10.34
2016/03/31 14:50:00;1034.0;10.34
2016/03/31 14:55:00;1033.8;10.34
2016/03/31 15:00:00;1034.0;10.34
2016/03/31 15:05:00;1033.7;10.34
2016/03/31 15:10:00;1033.8;10.34
2016/03/31 15:15:00;1033.8;10.34
2016/03/31 15:20:00;1033.8;10.35
2016/03/31 15:25:00;1033.8;10.34
2016/03/31 15:30:00;1033.7;10.35
2016/03/31 15:35:00;1033.7;10.34
2016/03/31 15:40:00;1033.8;10.35
2016/03/31 15:45:00;1033.5;10.35
2016/03/31 15:50:00;1033.5;10.35
2016/03/31 15:55:00;1033.8;10.35
2016/03/31 16:00:00;1033.7;10.35
2016/03/31 16:05:00;1033.8;10.35
2016/03/31 16:10:00;1033.8;10.35
2016/03/31 16:15:00;1034.0;10.35
2016/03/31 16:20:00;1033.8;10.35
2016/03/31 16:25:00;1033.8;10.35
2016/03/31 16:30:00;1034.0;10.35
2016/03/31 16:35:00;1034.0;10.35
2016/03/31 16:40:00;1034.2;10.35
2016/03/31 16:45:00;1034.2;10.35
2016/03/31 16:50:00;1034.2;10.35
2016/03/31 16:55:00;1034.3;10.35
2016/03/31 17:00:00;1034.3;10.35
2016/03/31 17:05:00;1034.5;10.35
2016/03/31 17:10:00;1034.7;10.35
2016/03/31 17:15:00;1034.8;10.35
2016/03/31 17:20:00;1035.0;10.35
2016/03/31 17:25:00;1034.8;10.35
2016/03/31 17:30:00;1034.8;10.35
2016/03/31 17:35:00;1034.8;10.35
2016/03/31 17:40:00;1035.0;10.35
2016/03/31 17:45:00;1035.0;10.35
2016/03/31 17:50:00;1035.1;10.35
2016/03/31 17:55:00;1035.3;10.35
2016/03/31 18:00:00;1035.1;10.35
2016/03/31 18:05:00;1035.0;10.35
2016/03/31 18:10:00;1035.0;10.35
2016/03/31 18:15:00;1035.0;10.35
2016/03/31 18:20:00;1035.1;10.35
2016/03/31 18:25:00;1035.1;10.35
2016/03/31 18:30:00;1035.1;10.35
2016/03/31 18:35:00;1035.3;10.36
2016/03/31 18:40:00;1035.5;10.35
2016/03/31 18:45:00;1035.5;10.36
2016/03/31 18:50:00;1035.6;10.35
2016/03/31 18:55:00;1035.5;10.36
2016/03/31 19:00:00;1035.6;10.36
2016/03/31 19:05:00;1035.6;10.36
2016/03/31 19:10:00;1035.8;10.36
2016/03/31 19:15:00;1036.0;10.36
2016/03/31 19:20:00;1035.8;10.36
2016/03/31 19:25:00;1036.0;10.36
2016/03/31 19:30:00;1036.0;10.36
2016/03/31 19:35:00;1036.1;10.36
2016/03/31 19:40:00;1036.1;10.36
2016/03/31 19:45:00;1036.1;10.36
2016/03/31 19:50:00;1036.1;10.36
2016/03/31 19:55:00;1035.8;10.36
2016/03/31 20:00:00;1036.0;10.36
2016/03/31 20:05:00;1035.8;10.36
2016/03/31 20:10:00;1035.8;10.36
2016/03/31 20:15:00;1035.8;10.36
2016/03/31 20:20:00;1035.8;10.36
2016/03/31 20:25:00;1035.8;10.36
2016/03/31 20:30:00;1035.8;10.36
2016/03/31 20:35:00;1036.0;10.36
2016/03/31 20:40:00;1035.8;10.36
2016/03/31 20:45:00;1035.8;10.36
2016/03/31 20:50:00;1036.0;10.36
2016/03/31 20:55:00;1036.0;10.36
2016/03/31 21:00:00;1036.3;10.36
2016/03/31 21:05:00;1036.3;10.36
2016/03/31 21:10:00;1036.4;10.36
2016/03/31 21:15:00;1036.4;10.36
2016/03/31 21:20:00;1036.4;10.36
2016/03/31 21:25:00;1036.6;10.36
2016/03/31 21:30:00;1036.6;10.36
2016/03/31 21:35:00;1036.8;10.36
2016/03/31 21:40:00;1036.8;10.36
2016/03/31 21:45:00;1036.8;10.36
2016/03/31 21:50:00;1036.8;10.37
2016/03/31 21:55:00;1036.9;10.37
2016/03/31 22:00:00;1037.1;10.37
2016/03/31 22:05:00;1037.1;10.37
2016/03/31 22:10:00;1037.1;10.37
2016/03/31 22:15:00;1037.3;10.37
2016/03/31 22:20:00;1037.3;10.37
2016/03/31 22:25:00;1037.3;10.37
2016/03/31 22:30:00;1037.3;10.37
2016/03/31 22:35:00;1037.4;10.37
2016/03/31 22:40:00;1037.6;10.37
2016/03/31 22:45:00;1037.6;10.37
2016/03/31 22:50:00;1037.6;10.37
2016/03/31 22:55:00;1037.7;10.37
2016/03/31 23:00:00;1037.7;10.37
2016/03/31 23:05:00;1037.9;10.37
2016/03/31 23:10:00;1037.9;10.37
2016/03/31 23:15:00;1038.1;10.37
2016/03/31 23:20:00;1038.1;10.37
2016/03/31 23:25:00;1038.2;10.37
2016/03/31 23:30:00;1038.2;10.37
2016/03/31 23:35:00;1038.1;10.38
2016/03/31 23:40:00;1038.2;10.37
2016/03/31 23:45:00;1038.1;10.38
2016/03/31 23:50:00;1038.2;10.38
2016/03/31 23:55:00;1038.4;10.38
2016/04/01 00:00:00;1038.2;10.38
2016/04/01 00:05:00;1038.4;10.38
2016/04/01 00:10:00;1038.4;10.38
2016/04/01 00:15:00;1038.6;10.39
2016/04/01 00:20:00;1038.9;10.39
2016/04/01 00:25:00;1038.9;10.39
2016/04/01 00:30:00;1038.7;10.39
2016/04/01 00:35:00;1038.9;10.39
2016/04/01 00:40:00;1038.7;10.39
2016/04/01 00:45:00;1038.9;10.39
2016/04/01 00:50:00;1038.9;10.39
2016/04/01 00:55:00;1038.9;10.39
2016/04/01 01:00:00;1039.0;10.39
2016/04/01 01:05:00;1039.0;10.39
2016/04/01 01:10:00;1039.2;10.39
2016/04/01 01:15:00;1039.2;10.39
2016/04/01 01:20:00;1039.2;10.39
2016/04/01 01:25:00;1039.4;10.39
2016/04/01 01:30:00;1039.3;10.40
2016/04/01 01:35:00;1039.5;10.40
2016/04/01 01:40:00;1039.0;10.40
2016/04/01 01:45:00;1038.8;10.40
2016/04/01 01:50:00;1038.8;10.40
2016/04/01 01:55:00;1038.8;10.40
2016/04/01 02:00:00;1038.6;10.41
2016/04/01 02:05:00;1038.8;10.41
2016/04/01 02:10:00;1038.6;10.41
2016/04/01 02:15:00;1038.6;10.41
2016/04/01 02:20:00;1038.8;10.41
2016/04/01 02:25:00;1038.8;10.41
2016/04/01 02:30:00;1038.9;10.41
2016/04/01 02:35:00;1039.0;10.41
2016/04/01 02:40:00;1039.2;10.41
2016/04/01 02:45:00;1039.2;10.41
2016/04/01 02:50:00;1039.2;10.41
2016/04/01 02:55:00;1039.4;10.41
2016/04/01 03:00:00;1039.0;10.41
2016/04/01 03:05:00;1039.2;10.41
2016/04/01 03:10:00;1039.5;10.42
2016/04/01 03:15:00;1039.5;10.42
2016/04/01 03:20:00;1039.5;10.42
2016/04/01 03:25:00;1039.7;10.42
2016/04/01 03:30:00;1039.7;10.42
2016/04/01 03:35:00;1039.9;10.42
2016/04/01 03:40:00;1039.9;10.42
2016/04/01 03:45:00;1040.0;10.43
2016/04/01 03:50:00;1040.0;10.43
2016/04/01 03:55:00;1040.0;10.43
2016/04/01 04:00:00;1040.0;10.43
2016/04/01 04:05:00;1040.0;10.43
2016/04/01 04:10:00;1040.2;10.43
2016/04/01 04:15:00;1040.3;10.43
2016/04/01 04:20:00;1040.3;10.43
2016/04/01 04:25:00;1040.2;10.43
2016/04/01 04:30:00;1040.3;10.43
2016/04/01 04:35:00;1040.5;10.43
2016/04/01 04:40:00;1040.5;10.43
2016/04/01 04:45:00;1040.5;10.43
2016/04/01 04:50:00;1040.7;10.43
2016/04/01 04:55:00;1040.7;10.44
2016/04/01 05:00:00;1040.9;10.44
2016/04/01 05:05:00;1040.9;10.44
2016/04/01 05:10:00;1040.9;10.44
2016/04/01 05:15:00;1040.7;10.44
2016/04/01 05:20:00;1040.9;10.44
2016/04/01 05:25:00;1040.9;10.44
2016/04/01 05:30:00;1040.9;10.44
2016/04/01 05:35:00;1041.0;10.45
2016/04/01 05:40:00;1040.9;10.44
2016/04/01 05:45:00;1041.0;10.44
2016/04/01 05:50:00;1041.0;10.45
2016/04/01 05:55:00;1041.0;10.45
2016/04/01 06:00:00;1041.2;10.45
2016/04/01 06:05:00;1041.0;10.45
2016/04/01 06:10:00;1041.2;10.45
2016/04/01 06:15:00;1041.2;10.45
2016/04/01 06:20:00;1041.5;10.45
2016/04/01 06:25:00;1041.5;10.45
2016/04/01 06:30:00;1041.5;10.45
2016/04/01 06:35:00;1041.5;10.45
2016/04/01 06:40:00;1041.5;10.45
2016/04/01 06:45:00;1041.6;10.45
2016/04/01 06:50:00;1041.6;10.45
2016/04/01 06:55:00;1041.6;10.45
2016/04/01 07:00:00;1041.6;10.45
2016/04/01 07:05:00;1041.8;10.45
2016/04/01 07:10:00;1041.8;10.45
2016/04/01 07:15:00;1041.8;10.45
2016/04/01 07:20:00;1041.8;10.45
2016/04/01 07:25:00;1042.0;10.45
2016/04/01 07:30:00;1042.0;10.45
2016/04/01 07:35:00;1042.0;10.45
2016/04/01 07:40:00;1042.1;10.45
2016/04/01 07:45:00;1042.1;10.45
2016/04/01 07:50:00;1042.1;10.45
2016/04/01 07:55:00;1042.3;10.45
2016/04/01 08:00:00;1042.3;10.46
2016/04/01 08:05:00;1042.1;10.45
2016/04/01 08:10:00;1042.3;10.46
2016/04/01 08:15:00;1042.3;10.46
2016/04/01 08:20:00;1042.3;10.46
2016/04/01 08:25:00;1042.3;10.46
2016/04/01 08:30:00;1042.3;10.46
2016/04/01 08:35:00;1042.5;10.46
2016/04/01 08:40:00;1042.5;10.46
2016/04/01 08:45:00;1042.3;10.46
2016/04/01 08:50:00;1042.5;10.46
2016/04/01 08:55:00;1042.3;10.46
2016/04/01 09:00:00;1042.5;10.46
2016/04/01 09:05:00;1042.3;10.47
2016/04/01 09:10:00;1042.6;10.46
2016/04/01 09:15:00;1042.6;10.46
2016/04/01 09:20:00;1042.6;10.46
2016/04/01 09:25:00;1042.8;10.46
2016/04/01 09:30:00;1042.8;10.46
2016/04/01 09:35:00;1042.6;10.47
2016/04/01 09:40:00;1042.6;10.47
2016/04/01 09:45:00;1042.6;10.47
2016/04/01 09:50:00;1042.6;10.47
2016/04/01 09:55:00;1042.6;10.47
2016/04/01 10:00:00;1042.6;10.47
2016/04/01 10:05:00;1042.6;10.47
2016/04/01 10:10:00;1042.6;10.47
2016/04/01 10:15:00;1042.6;10.47
2016/04/01 10:20:00;1042.8;10.47
2016/04/01 10:25:00;1042.8;10.47
2016/04/01 10:30:00;1042.5;10.47
2016/04/01 10:35:00;1042.6;10.47
2016/04/01 10:40:00;1042.6;10.47
2016/04/01 10:45:00;1042.5;10.47
2016/04/01 10:50:00;1042.5;10.47
2016/04/01 10:55:00;1042.6;10.47
2016/04/01 11:00:00;1042.5;10.47
2016/04/01 11:05:00;1042.5;10.47
2016/04/01 11:10:00;1042.5;10.47
2016/04/01 11:15:00;1042.5;10.47
2016/04/01 11:20:00;1042.5;10.47
2016/04/01 11:25:00;1042.5;10.47
2016/04/01 11:30:00;1042.5;10.47
2016/04/01 11:35:00;1042.5;10.47
2016/04/01 11:40:00;1042.5;10.47
2016/04/01 11:45:00;1042.5;10.47
2016/04/01 11:50:00;1042.3;10.47
2016/04/01 11:55:00;1042.7;10.47
2016/04/01 12:00:00;1042.5;10.47
2016/04/01 12:05:00;1042.5;10.47
2016/04/01 12:10:00;1042.5;10.47
2016/04/01 12:15:00;1042.2;10.47
2016/04/01 12:20:00;1042.3;10.47
2016/04/01 12:25:00;1042.2;10.47
2016/04/01 12:30:00;1042.1;10.47
2016/04/01 12:35:00;1042.2;10.47
2016/04/01 12:40:00;1042.0;10.47
2016/04/01 12:45:00;1042.2;10.47
2016/04/01 12:50:00;1042.0;10.47
2016/04/01 12:55:00;1042.0;10.47
2016/04/01 13:00:00;1042.0;10.47
2016/04/01 13:05:00;1041.9;10.47
2016/04/01 13:10:00;1041.9;10.47
2016/04/01 13:15:00;1041.8;10.47
2016/04/01 13:20:00;1041.8;10.47
2016/04/01 13:25:00;1041.7;10.47
2016/04/01 13:30:00;1041.6;10.47
2016/04/01 13:35:00;1041.6;10.47
2016/04/01 13:40:00;1041.7;10.47
2016/04/01 13:45:00;1041.5;10.47
2016/04/01 13:50:00;1041.5;10.47
2016/04/01 13:55:00;1041.3;10.47
2016/04/01 14:00:00;1041.3;10.47
2016/04/01 14:05:00;1041.2;10.47
2016/04/01 14:10:00;1041.3;10.47
2016/04/01 14:15:00;1041.2;10.47
2016/04/01 14:20:00;1041.2;10.47
2016/04/01 14:25:00;1041.2;10.47
2016/04/01 14:30:00;1041.2;10.47
2016/04/01 14:35:00;1041.2;10.47
2016/04/01 14:40:00;1041.2;10.47
2016/04/01 14:45:00;1041.2;10.47
2016/04/01 14:50:00;1041.0;10.47
2016/04/01 14:55:00;1041.2;10.46
2016/04/01 15:00:00;1041.2;10.46
2016/04/01 15:05:00;1041.0;10.47
2016/04/01 15:10:00;1041.0;10.47
2016/04/01 15:15:00;1041.2;10.46
2016/04/01 15:20:00;1041.2;10.46
2016/04/01 15:25:00;1041.2;10.46
2016/04/01 15:30:00;1041.0;10.46
2016/04/01 15:35:00;1041.0;10.46
2016/04/01 15:40:00;1040.8;10.46
2016/04/01 15:45:00;1040.8;10.46
2016/04/01 15:50:00;1040.8;10.46
2016/04/01 15:55:00;1040.8;10.46
2016/04/01 16:00:00;1040.7;10.46
2016/04/01 16:05:00;1040.5;10.46
2016/04/01 16:10:00;1040.5;10.46
2016/04/01 16:15:00;1040.5;10.45
2016/04/01 16:20:00;1040.5;10.45
2016/04/01 16:25:00;1040.3;10.45
2016/04/01 16:30:00;1040.5;10.45
2016/04/01 16:35:00;1040.5;10.45
2016/04/01 16:40:00;1040.3;10.45
2016/04/01 16:45:00;1040.3;10.45
2016/04/01 16:50:00;1040.3;10.45
2016/04/01 16:55:00;1040.3;10.45
2016/04/01 17:00:00;1040.3;10.45
2016/04/01 17:05:00;1040.3;10.45
2016/04/01 17:10:00;1040.2;10.45
2016/04/01 17:15:00;1040.3;10.45
2016/04/01 17:20:00;1040.2;10.45
2016/04/01 17:25:00;1040.3;10.45
2016/04/01 17:30:00;1040.2;10.45
2016/04/01 17:35:00;1040.1;10.44
2016/04/01 17:40:00;1040.0;10.45
2016/04/01 17:45:00;1040.2;10.45
2016/04/01 17:50:00;1040.1;10.44
2016/04/01 17:55:00;1040.1;10.44
2016/04/01 18:00:00;1039.9;10.44
2016/04/01 18:05:00;1039.9;10.44
2016/04/01 18:10:00;1039.9;10.44
2016/04/01 18:15:00;1039.7;10.44
2016/04/01 18:20:00;1039.7;10.44
2016/04/01 18:25:00;1039.9;10.44
2016/04/01 18:30:00;1039.9;10.44
2016/04/01 18:35:00;1039.9;10.44
2016/04/01 18:40:00;1039.7;10.44
2016/04/01 18:45:00;1039.7;10.44
2016/04/01 18:50:00;1039.7;10.43
2016/04/01 18:55:00;1039.9;10.44
2016/04/01 19:00:00;1040.1;10.44
2016/04/01 19:05:00;1040.1;10.44
2016/04/01 19:10:00;1039.9;10.43
2016/04/01 19:15:00;1040.0;10.43
2016/04/01 19:20:00;1039.9;10.43
2016/04/01 19:25:00;1040.0;10.43
2016/04/01 19:30:00;1040.0;10.43
2016/04/01 19:35:00;1039.9;10.43
2016/04/01 19:40:00;1040.0;10.43
2016/04/01 19:45:00;1040.0;10.43
2016/04/01 19:50:00;1040.0;10.43
2016/04/01 19:55:00;1039.9;10.43
2016/04/01 20:00:00;1040.0;10.43
2016/04/01 20:05:00;1040.0;10.43
2016/04/01 20:10:00;1040.0;10.43
2016/04/01 20:15:00;1040.0;10.43
2016/04/01 20:20:00;1040.0;10.43
2016/04/01 20:25:00;1040.0;10.43
2016/04/01 20:30:00;1039.9;10.43
2016/04/01 20:35:00;1040.0;10.43
2016/04/01 20:40:00;1040.0;10.43
2016/04/01 20:45:00;1040.2;10.43
2016/04/01 20:50:00;1040.0;10.43
2016/04/01 20:55:00;1040.2;10.43
2016/04/01 21:00:00;1040.0;10.43
2016/04/01 21:05:00;1040.0;10.43
2016/04/01 21:10:00;1040.0;10.43
2016/04/01 21:15:00;1039.9;10.43
2016/04/01 21:20:00;1039.9;10.43
2016/04/01 21:25:00;1039.9;10.43
2016/04/01 21:30:00;1040.0;10.43
2016/04/01 21:35:00;1040.0;10.43
2016/04/01 21:40:00;1040.0;10.43
2016/04/01 21:45:00;1040.0;10.43
2016/04/01 21:50:00;1040.0;10.43
2016/04/01 21:55:00;1040.0;10.43
2016/04/01 22:00:00;1040.0;10.43
2016/04/01 22:05:00;1040.0;10.43
2016/04/01 22:10:00;1040.0;10.43
2016/04/01 22:15:00;1040.0;10.43
2016/04/01 22:20:00;1040.1;10.44
2016/04/01 22:25:00;1039.9;10.43
2016/04/01 22:30:00;1039.9;10.43
2016/04/01 22:35:00;1039.9;10.44
2016/04/01 22:40:00;1040.1;10.44
2016/04/01 22:45:00;1039.9;10.44
2016/04/01 22:50:00;1039.9;10.44
2016/04/01 22:55:00;1039.7;10.44
2016/04/01 23:00:00;1039.9;10.44
